transaction_id,customer_id,merchant_id,transaction_date,amount,payment_product,payment_channel,transaction_status
T0085960,C04152,M0019,2025-11-20,1037.68,NETC,Toll Plaza,Success
T0085961,C00490,M0132,2025-12-11,375.8,RuPay,POS,Success
T0085962,C03453,M0153,2026-06-09,859.34,UPI,QR,Success
T0085963,C00116,M0174,2025-11-06,395.55,UPI,QR,Success
T0085964,C03008,M0405,2026-05-14,1522.39,NETC,Toll Plaza,Reversed
T0085965,C02232,M0094,2025-12-21,583.55,UPI,QR,Success
T0085966,C02725,M0162,2025-03-25,331.44,UPI,UPI Lite,Success
T0085967,C03862,M0049,2025-12-02,947.87,NETC,FASTag,Success
T0085968,C03294,M0242,2025-10-27,1712.89,UPI,Mobile App,Success
T0085969,C00830,M0313,2025-05-25,2019.95,RuPay,POS,Success
T0085970,C02618,M0305,2025-03-24,1070.97,UPI,UPI Lite,Success
T0085971,C03289,M0295,2026-03-04,546.98,Acceptance,E-commerce,Success
T0085972,C01987,M0245,2025-03-04,689.38,RuPay,E-commerce,Success
T0085973,C00851,M0051,2025-05-17,111.52,UPI,Mobile App,Success
T0085974,C03144,M0178,2026-01-20,865.61,NETC,Toll Plaza,Failed
T0085975,C01042,M0364,2025-03-29,2949.68,Acceptance,QR,Success
T0085976,C02122,M0279,2026-05-15,571.32,Acceptance,QR,Success
T0085977,C01702,M0096,2025-09-16,3264.12,RuPay,E-commerce,Success
T0085978,C02453,M0280,2025-02-12,107.44,UPI,QR,Success
T0085979,C03309,M0295,2025-11-22,383.46,UPI,QR,Success
T0085980,C00235,M0327,2026-02-22,601.76,UPI,Mobile App,Success
T0085981,C00497,M0195,2025-04-04,3225.46,UPI,QR,Success
T0085982,C02850,M0092,2025-06-01,958.4,Acceptance,QR,Success
T0085983,C03938,M0201,2026-02-16,1111.32,NETC,FASTag,Success
T0085984,C04918,M0053,2025-07-25,1576.25,RuPay,ATM,Success
T0085985,C04383,M0480,2025-12-30,270.31,UPI,QR,Success
T0085986,C01634,M0272,2025-04-29,277.58,UPI,Mobile App,Success
T0085987,C01748,M0179,2026-06-07,2650.98,RuPay,ATM,Success
T0085988,C04570,M0351,2025-08-04,2445.76,RuPay,POS,Success
T0085989,C02755,M0131,2026-03-17,715.97,UPI,QR,Success
T0085990,C02033,M0241,2025-12-19,473.77,UPI,UPI Lite,Success
T0085991,C03405,M0294,2025-03-23,3613.99,RuPay,E-commerce,Success
T0085992,C03852,M0284,2025-04-15,3716.72,RuPay,ATM,Success
T0085993,C03535,M0231,2025-02-09,2317.25,Acceptance,POS,Success
T0085994,C01782,M0140,2026-06-08,600.98,NETC,FASTag,Success
T0085995,C01978,M0112,2025-06-24,978.43,UPI,UPI Lite,Success
T0085996,C01148,M0493,2025-05-03,1666.99,UPI,Mobile App,Success
T0085997,C02482,M0196,2025-09-05,648.55,RuPay,E-commerce,Success
T0085998,C01097,M0095,2026-02-27,935.78,UPI,Mobile App,Success
T0085999,C00590,M0452,2025-03-19,540.77,NETC,FASTag,Success
T0086000,C01712,M0459,2026-05-27,640.45,UPI,QR,Success
T0086001,C01243,M0003,2025-01-22,512.32,NETC,FASTag,Success
T0086002,C02476,M0472,2025-01-27,392.33,UPI,QR,Success
T0086003,C01184,M0474,2025-12-27,562.22,NETC,Toll Plaza,Success
T0086004,C04971,M0135,2025-06-16,2235.02,RuPay,E-commerce,Success
T0086005,C03754,M0392,2026-05-12,982.89,RuPay,ATM,Success
T0086006,C01522,M0473,2025-07-02,472.03,UPI,Mobile App,Success
T0086007,C00806,M0089,2025-01-02,1679.49,UPI,QR,Success
T0086008,C02791,M0260,2025-09-24,1335.98,Acceptance,QR,Success
T0086009,C00605,M0453,2025-05-22,210.59,UPI,Mobile App,Success
T0086010,C04950,M0454,2025-05-09,229.9,UPI,UPI Lite,Success
T0086011,C03820,M0463,2026-06-12,286.27,NETC,Toll Plaza,Success
T0086012,C02720,M0261,2025-08-21,192.26,UPI,Mobile App,Success
T0086013,C02682,M0081,2025-08-11,240.29,UPI,UPI Lite,Success
T0086014,C01025,M0248,2026-05-15,430.9,UPI,UPI Lite,Success
T0086015,C03814,M0170,2025-04-25,428.06,UPI,QR,Failed
T0086016,C03557,M0451,2026-01-11,419.68,RuPay,E-commerce,Success
T0086017,C01444,M0472,2025-07-05,326.64,UPI,UPI Lite,Success
T0086018,C04712,M0112,2025-05-10,560.31,UPI,Mobile App,Success
T0086019,C03736,M0295,2026-02-22,216.21,UPI,QR,Success
T0086020,C00847,M0394,2026-06-02,2466.32,RuPay,ATM,Success
T0086021,C01369,M0292,2025-08-20,534.92,NETC,Toll Plaza,Success
T0086022,C04223,M0167,2025-05-29,954.91,UPI,UPI Lite,Success
T0086023,C00462,M0291,2026-01-10,1205.76,UPI,QR,Success
T0086024,C00140,M0238,2025-03-04,811.77,RuPay,ATM,Success
T0086025,C02636,M0373,2025-12-24,2101.8,Acceptance,POS,Success
T0086026,C00779,M0195,2026-05-22,800.26,UPI,Mobile App,Success
T0086027,C00197,M0237,2025-04-25,117.92,UPI,Mobile App,Success
T0086028,C03406,M0366,2025-12-01,1990.4,RuPay,ATM,Success
T0086029,C04652,M0312,2025-11-20,4011.62,RuPay,POS,Success
T0086030,C00861,M0361,2026-03-23,203.04,UPI,UPI Lite,Success
T0086031,C00322,M0297,2025-05-03,628.36,UPI,UPI Lite,Success
T0086032,C01730,M0381,2026-05-02,565.07,NETC,FASTag,Success
T0086033,C00012,M0346,2026-02-02,413.03,Acceptance,POS,Success
T0086034,C02501,M0011,2025-08-04,533.47,UPI,UPI Lite,Success
T0086035,C01740,M0364,2025-02-26,662.36,RuPay,E-commerce,Success
T0086036,C01441,M0395,2026-02-27,783.03,RuPay,ATM,Success
T0086037,C01338,M0067,2026-01-16,981.86,UPI,UPI Lite,Success
T0086038,C01201,M0076,2025-11-08,332.77,UPI,UPI Lite,Success
T0086039,C03235,M0071,2025-12-15,1124.96,UPI,Mobile App,Success
T0086040,C00845,M0210,2025-02-04,1743.92,RuPay,ATM,Success
T0086041,C03338,M0060,2025-08-23,489.63,NETC,Toll Plaza,Success
T0086042,C00959,M0027,2026-05-18,1105.22,NETC,Toll Plaza,Failed
T0086043,C00463,M0204,2026-05-25,703.44,Acceptance,QR,Success
T0086044,C04518,M0450,2025-08-08,923.67,UPI,QR,Success
T0086045,C00969,M0256,2025-08-20,3359.9,RuPay,POS,Success
T0086046,C04413,M0473,2026-06-23,229.04,UPI,QR,Success
T0086047,C02778,M0024,2026-02-12,779.97,Acceptance,QR,Success
T0086048,C01218,M0409,2025-10-08,2036.97,RuPay,POS,Failed
T0086049,C00546,M0073,2025-04-11,2720.46,RuPay,POS,Success
T0086050,C03857,M0344,2025-03-23,105.22,UPI,Mobile App,Success
T0086051,C04434,M0219,2025-10-15,685.36,UPI,QR,Success
T0086052,C00364,M0224,2025-09-16,555.94,Acceptance,QR,Success
T0086053,C01621,M0292,2026-04-19,1458.98,UPI,UPI Lite,Success
T0086054,C02174,M0441,2025-09-07,460.55,NETC,FASTag,Failed
T0086055,C03950,M0163,2026-03-07,1042.66,NETC,Toll Plaza,Failed
T0086056,C01792,M0025,2026-03-21,204.54,UPI,QR,Success
T0086057,C03683,M0265,2025-07-16,808.99,UPI,Mobile App,Success
T0086058,C01508,M0309,2025-05-27,867.27,UPI,Mobile App,Success
T0086059,C01805,M0224,2025-11-19,474.21,UPI,Mobile App,Success
T0086060,C01235,M0253,2025-04-14,1152.81,UPI,QR,Success
T0086061,C03983,M0390,2025-12-19,2595.66,RuPay,ATM,Success
T0086062,C01607,M0487,2026-03-31,818.2,UPI,QR,Success
T0086063,C02168,M0229,2025-11-14,1433.42,RuPay,ATM,Success
T0086064,C04971,M0057,2025-08-04,665.98,NETC,FASTag,Success
T0086065,C04621,M0227,2026-06-15,1107.89,UPI,QR,Success
T0086066,C00489,M0375,2026-01-01,761.8,NETC,Toll Plaza,Success
T0086067,C04080,M0294,2025-12-07,358.77,UPI,UPI Lite,Success
T0086068,C02374,M0119,2026-01-13,279.98,UPI,QR,Success
T0086069,C04816,M0116,2026-03-02,796.54,Acceptance,POS,Success
T0086070,C00197,M0349,2025-01-29,273.05,UPI,UPI Lite,Success
T0086071,C01997,M0310,2025-01-02,1477.33,NETC,FASTag,Success
T0086072,C00794,M0392,2025-12-05,984.26,RuPay,ATM,Success
T0086073,C04655,M0136,2025-03-21,1704.36,UPI,Mobile App,Success
T0086074,C00657,M0349,2025-01-31,1171.87,UPI,QR,Success
T0086075,C01867,M0484,2025-02-14,1140.57,NETC,Toll Plaza,Success
T0086076,C02766,M0403,2025-08-21,494.99,RuPay,POS,Success
T0086077,C04023,M0227,2026-05-02,1166.03,RuPay,E-commerce,Success
T0086078,C03350,M0006,2026-05-15,380.79,UPI,Mobile App,Success
T0086079,C04647,M0333,2025-10-03,987.71,UPI,UPI Lite,Success
T0086080,C00863,M0253,2025-05-18,320.07,NETC,Toll Plaza,Success
T0086081,C00105,M0426,2026-03-14,539.88,UPI,UPI Lite,Success
T0086082,C03497,M0493,2025-03-03,714.04,UPI,Mobile App,Success
T0086083,C00867,M0452,2025-05-15,1489.92,UPI,Mobile App,Success
T0086084,C00302,M0160,2025-11-03,1974.35,RuPay,E-commerce,Success
T0086085,C04829,M0267,2025-02-26,779.95,UPI,Mobile App,Success
T0086086,C00797,M0158,2025-04-14,182.79,UPI,UPI Lite,Success
T0086087,C02524,M0295,2025-11-02,889.29,UPI,UPI Lite,Success
T0086088,C01349,M0050,2025-12-19,1297.7,RuPay,POS,Success
T0086089,C00624,M0362,2025-01-06,149.86,UPI,UPI Lite,Success
T0086090,C01210,M0263,2025-03-05,2244.41,RuPay,E-commerce,Success
T0086091,C00284,M0310,2026-05-06,1048.61,UPI,QR,Success
T0086092,C02975,M0398,2025-08-13,1413.9,RuPay,POS,Success
T0086093,C00576,M0193,2025-10-22,1814.32,RuPay,POS,Success
T0086094,C00092,M0338,2026-02-04,660.27,Acceptance,QR,Success
T0086095,C01178,M0001,2026-04-23,722.67,NETC,Toll Plaza,Success
T0086096,C02396,M0249,2025-07-29,1303.22,RuPay,E-commerce,Success
T0086097,C01446,M0070,2025-03-25,1022.64,RuPay,ATM,Reversed
T0086098,C02943,M0327,2025-02-02,1889.51,UPI,UPI Lite,Success
T0086099,C04499,M0242,2025-01-17,1586.07,Acceptance,QR,Success
T0086100,C00989,M0310,2025-07-16,230.47,UPI,QR,Success
T0086101,C00984,M0320,2025-11-03,332.21,UPI,UPI Lite,Success
T0086102,C01238,M0202,2026-03-05,515.38,NETC,FASTag,Success
T0086103,C03848,M0074,2025-08-25,148.34,UPI,UPI Lite,Success
T0086104,C04500,M0041,2025-04-30,382.6,UPI,QR,Failed
T0086105,C04375,M0348,2026-02-17,796.84,UPI,Mobile App,Success
T0086106,C00156,M0410,2025-08-15,749.41,NETC,Toll Plaza,Success
T0086107,C01687,M0408,2025-03-10,6009.84,RuPay,E-commerce,Success
T0086108,C00661,M0494,2025-07-06,939.92,UPI,Mobile App,Success
T0086109,C03353,M0288,2025-04-19,330.69,UPI,UPI Lite,Success
T0086110,C02849,M0120,2025-01-29,616.19,UPI,QR,Success
T0086111,C02618,M0406,2025-03-25,502.57,UPI,Mobile App,Success
T0086112,C03541,M0325,2025-01-21,425.75,UPI,QR,Success
T0086113,C00721,M0059,2025-11-24,441.61,Acceptance,POS,Success
T0086114,C04459,M0407,2025-09-30,294.63,UPI,QR,Success
T0086115,C04282,M0190,2026-03-25,559.12,RuPay,POS,Success
T0086116,C03246,M0297,2025-04-16,2568.29,RuPay,E-commerce,Success
T0086117,C03413,M0019,2026-04-21,520.58,Acceptance,POS,Success
T0086118,C03395,M0077,2026-05-29,826.5,UPI,Mobile App,Success
T0086119,C03172,M0014,2025-08-06,378.01,UPI,UPI Lite,Success
T0086120,C03009,M0498,2025-10-23,489.22,UPI,UPI Lite,Success
T0086121,C01809,M0203,2025-12-06,3446.01,Acceptance,E-commerce,Success
T0086122,C02021,M0297,2026-02-11,524.07,UPI,UPI Lite,Success
T0086123,C03062,M0302,2026-01-01,454.26,UPI,QR,Success
T0086124,C00667,M0415,2026-01-13,292.65,UPI,Mobile App,Success
T0086125,C01895,M0172,2026-03-22,65.61,UPI,QR,Success
T0086126,C01038,M0424,2025-05-02,872.43,UPI,QR,Success
T0086127,C01157,M0163,2025-11-29,436.17,UPI,UPI Lite,Success
T0086128,C00298,M0168,2025-02-18,772.46,UPI,Mobile App,Success
T0086129,C00283,M0304,2025-11-25,264.85,UPI,UPI Lite,Success
T0086130,C02004,M0298,2025-11-18,199.26,UPI,QR,Failed
T0086131,C00974,M0225,2025-07-29,1508.53,RuPay,ATM,Success
T0086132,C00615,M0035,2025-06-05,714.17,RuPay,E-commerce,Success
T0086133,C04650,M0198,2025-06-06,101.62,UPI,UPI Lite,Success
T0086134,C04584,M0100,2025-11-16,1696.43,RuPay,E-commerce,Success
T0086135,C01093,M0376,2025-11-20,1634.77,NETC,Toll Plaza,Success
T0086136,C02975,M0010,2026-06-03,1721.97,RuPay,E-commerce,Success
T0086137,C01336,M0456,2026-04-08,772.25,RuPay,E-commerce,Success
T0086138,C03335,M0144,2025-03-26,418.37,UPI,UPI Lite,Success
T0086139,C01826,M0266,2025-01-02,309.62,UPI,QR,Success
T0086140,C03527,M0105,2026-03-08,1730.19,UPI,UPI Lite,Success
T0086141,C00174,M0101,2025-07-03,678.11,RuPay,ATM,Success
T0086142,C02204,M0279,2025-12-08,1397.74,UPI,Mobile App,Success
T0086143,C03117,M0178,2025-02-03,508.62,UPI,UPI Lite,Success
T0086144,C01632,M0230,2025-08-15,1341.79,NETC,FASTag,Success
T0086145,C02695,M0436,2025-02-17,86.33,UPI,Mobile App,Success
T0086146,C00558,M0184,2026-02-07,988.11,UPI,QR,Success
T0086147,C03599,M0336,2025-04-07,217.48,UPI,QR,Success
T0086148,C01463,M0329,2025-11-09,158.56,UPI,UPI Lite,Success
T0086149,C04770,M0124,2025-08-24,123.87,UPI,Mobile App,Success
T0086150,C01337,M0098,2025-07-06,481.31,UPI,UPI Lite,Success
T0086151,C01924,M0358,2025-12-28,577.22,UPI,UPI Lite,Success
T0086152,C01277,M0461,2026-03-17,280.91,UPI,Mobile App,Success
T0086153,C00196,M0140,2025-10-26,481.95,UPI,QR,Success
T0086154,C01923,M0156,2025-06-29,619.33,NETC,Toll Plaza,Success
T0086155,C04342,M0318,2026-04-14,466.53,UPI,UPI Lite,Success
T0086156,C02003,M0486,2025-12-25,4156.28,Acceptance,E-commerce,Failed
T0086157,C04635,M0414,2025-02-26,1426.6,UPI,UPI Lite,Success
T0086158,C03062,M0158,2026-06-16,637.89,RuPay,POS,Success
T0086159,C01549,M0123,2026-06-26,76.5,UPI,Mobile App,Success
T0086160,C04932,M0423,2025-01-03,282.53,UPI,QR,Success
T0086161,C01014,M0050,2026-04-13,655.69,UPI,UPI Lite,Reversed
T0086162,C01059,M0339,2025-04-22,291.45,UPI,UPI Lite,Success
T0086163,C01811,M0120,2025-01-04,521.38,RuPay,ATM,Success
T0086164,C02092,M0201,2025-04-24,1912.96,RuPay,POS,Failed
T0086165,C03178,M0387,2025-06-02,2424.81,RuPay,ATM,Success
T0086166,C04653,M0131,2025-02-24,549.92,UPI,QR,Success
T0086167,C02001,M0484,2025-10-31,2409.35,RuPay,ATM,Success
T0086168,C04216,M0139,2025-02-02,5124.3,RuPay,E-commerce,Success
T0086169,C04249,M0351,2026-06-05,428.71,UPI,UPI Lite,Success
T0086170,C00873,M0378,2025-04-25,285.99,UPI,Mobile App,Success
T0086171,C01140,M0021,2025-04-15,787.03,NETC,FASTag,Success
T0086172,C01646,M0429,2026-04-25,292.39,UPI,UPI Lite,Success
T0086173,C02300,M0112,2025-02-05,982.94,UPI,QR,Success
T0086174,C03891,M0500,2026-03-15,953.65,RuPay,ATM,Success
T0086175,C02366,M0122,2025-09-05,225.43,UPI,Mobile App,Success
T0086176,C04051,M0283,2025-02-13,661.46,NETC,FASTag,Success
T0086177,C02184,M0359,2026-03-02,1847.95,RuPay,ATM,Success
T0086178,C01353,M0156,2025-12-07,333.58,UPI,QR,Success
T0086179,C02962,M0124,2025-12-08,2831.9,RuPay,E-commerce,Success
T0086180,C04150,M0220,2026-01-26,4287.75,RuPay,ATM,Success
T0086181,C00556,M0356,2026-02-24,622.03,UPI,UPI Lite,Success
T0086182,C01662,M0494,2025-11-23,711.45,NETC,Toll Plaza,Success
T0086183,C00451,M0393,2025-10-19,593.43,UPI,QR,Failed
T0086184,C04476,M0380,2025-11-30,2006.05,RuPay,E-commerce,Success
T0086185,C01371,M0001,2025-02-03,1508.95,RuPay,POS,Success
T0086186,C02338,M0278,2025-03-11,879.61,Acceptance,E-commerce,Success
T0086187,C04344,M0311,2025-05-07,464.92,RuPay,ATM,Success
T0086188,C00176,M0183,2026-02-12,711.65,UPI,Mobile App,Success
T0086189,C02943,M0087,2026-06-17,1603.62,Acceptance,QR,Success
T0086190,C01310,M0189,2026-03-03,716.99,UPI,UPI Lite,Success
T0086191,C03108,M0402,2025-01-09,748.7,RuPay,ATM,Success
T0086192,C02583,M0483,2025-09-03,2425.78,RuPay,ATM,Success
T0086193,C01373,M0294,2025-07-15,410.47,UPI,UPI Lite,Success
T0086194,C00223,M0478,2025-09-23,100.63,Acceptance,E-commerce,Success
T0086195,C04520,M0457,2025-05-23,386.8,NETC,Toll Plaza,Success
T0086196,C04785,M0013,2025-08-06,278.27,UPI,QR,Success
T0086197,C01631,M0441,2026-01-22,3012.66,RuPay,E-commerce,Success
T0086198,C03205,M0418,2026-04-17,637.74,NETC,Toll Plaza,Success
T0086199,C04898,M0248,2025-09-19,178.66,UPI,QR,Success
T0086200,C04249,M0001,2025-11-26,319.69,UPI,Mobile App,Success
T0086201,C04173,M0398,2025-10-20,396.51,NETC,FASTag,Success
T0086202,C04264,M0385,2025-10-15,802.09,UPI,UPI Lite,Success
T0086203,C01426,M0347,2025-01-22,5588.42,RuPay,ATM,Success
T0086204,C04482,M0135,2025-11-21,309.02,UPI,QR,Success
T0086205,C03862,M0136,2025-12-30,1222.63,RuPay,ATM,Success
T0086206,C03022,M0336,2025-03-07,372.09,UPI,Mobile App,Success
T0086207,C01133,M0343,2025-10-08,393.17,NETC,FASTag,Success
T0086208,C00139,M0123,2025-08-05,323.61,UPI,UPI Lite,Success
T0086209,C01604,M0222,2025-07-20,1248.58,Acceptance,E-commerce,Success
T0086210,C03452,M0265,2026-03-06,415.95,UPI,UPI Lite,Success
T0086211,C00568,M0374,2026-05-21,854.8,NETC,Toll Plaza,Success
T0086212,C00230,M0171,2025-03-06,329.91,UPI,QR,Success
T0086213,C03069,M0084,2025-05-08,434.1,UPI,Mobile App,Failed
T0086214,C02800,M0097,2025-04-20,428.24,UPI,Mobile App,Success
T0086215,C04208,M0156,2026-06-20,2665.48,RuPay,ATM,Success
T0086216,C02615,M0243,2025-03-20,1180.29,UPI,QR,Success
T0086217,C02356,M0161,2025-08-01,464.51,UPI,Mobile App,Success
T0086218,C03169,M0026,2025-10-28,666.04,RuPay,POS,Success
T0086219,C04959,M0161,2025-04-08,477.72,UPI,UPI Lite,Success
T0086220,C02015,M0013,2026-03-19,342.62,UPI,Mobile App,Success
T0086221,C00447,M0038,2026-03-18,1186.8,Acceptance,E-commerce,Success
T0086222,C03599,M0411,2025-11-13,1781.9,UPI,Mobile App,Failed
T0086223,C02689,M0095,2025-04-01,360.17,UPI,QR,Success
T0086224,C00712,M0084,2026-01-23,49.29,UPI,Mobile App,Success
T0086225,C01079,M0207,2026-01-03,792.62,NETC,Toll Plaza,Success
T0086226,C00885,M0325,2025-12-12,681.41,NETC,FASTag,Success
T0086227,C02544,M0381,2025-02-17,377.58,UPI,UPI Lite,Success
T0086228,C03811,M0443,2025-06-24,636.19,NETC,Toll Plaza,Success
T0086229,C00908,M0282,2025-01-26,1201.92,UPI,QR,Success
T0086230,C00717,M0319,2026-05-17,541.65,UPI,QR,Success
T0086231,C02234,M0263,2026-05-19,886.97,UPI,Mobile App,Success
T0086232,C00989,M0375,2025-07-07,166.48,UPI,QR,Success
T0086233,C02514,M0210,2026-05-25,1128.68,NETC,FASTag,Success
T0086234,C01776,M0214,2026-05-05,382.13,UPI,Mobile App,Success
T0086235,C01419,M0111,2025-10-13,3400.02,RuPay,POS,Success
T0086236,C03736,M0372,2025-11-28,544.33,NETC,Toll Plaza,Success
T0086237,C03344,M0320,2026-03-06,1786.42,Acceptance,E-commerce,Success
T0086238,C04427,M0368,2025-03-14,682.62,UPI,QR,Success
T0086239,C00865,M0031,2026-02-17,267.75,UPI,QR,Success
T0086240,C02721,M0058,2025-05-14,735.11,UPI,Mobile App,Success
T0086241,C04933,M0022,2026-05-17,497.01,NETC,FASTag,Reversed
T0086242,C01212,M0186,2025-08-26,928.14,RuPay,POS,Success
T0086243,C03135,M0314,2026-06-21,3045.06,RuPay,POS,Success
T0086244,C04880,M0047,2025-12-29,568.48,UPI,UPI Lite,Success
T0086245,C03949,M0107,2026-01-04,770.76,Acceptance,QR,Success
T0086246,C03040,M0205,2025-10-20,4169.94,RuPay,E-commerce,Success
T0086247,C02532,M0449,2025-07-17,533.07,UPI,Mobile App,Success
T0086248,C01390,M0142,2025-08-25,307.85,UPI,QR,Success
T0086249,C00176,M0305,2026-06-22,3116.13,RuPay,POS,Failed
T0086250,C02974,M0066,2025-07-15,997.28,Acceptance,POS,Success
T0086251,C03070,M0058,2026-04-23,1525.23,RuPay,ATM,Success
T0086252,C00091,M0007,2025-09-04,343.47,UPI,QR,Success
T0086253,C02966,M0053,2026-02-16,1586.02,RuPay,ATM,Success
T0086254,C02254,M0048,2026-06-29,1420.24,RuPay,E-commerce,Success
T0086255,C04390,M0052,2026-01-24,364.96,UPI,UPI Lite,Success
T0086256,C00877,M0186,2025-09-02,711.8,UPI,UPI Lite,Success
T0086257,C00401,M0095,2025-03-15,1081.7,Acceptance,E-commerce,Success
T0086258,C03511,M0175,2025-06-29,797.2,UPI,Mobile App,Success
T0086259,C00316,M0015,2026-01-29,890.25,Acceptance,POS,Success
T0086260,C01459,M0329,2026-01-20,5584.2,RuPay,E-commerce,Success
T0086261,C01039,M0047,2025-06-25,5655.27,RuPay,ATM,Success
T0086262,C01524,M0224,2026-02-02,419.77,UPI,Mobile App,Success
T0086263,C03211,M0494,2025-02-21,413.6,UPI,Mobile App,Success
T0086264,C04609,M0194,2025-09-14,7297.03,RuPay,ATM,Success
T0086265,C01004,M0192,2026-04-25,381.48,UPI,Mobile App,Reversed
T0086266,C02867,M0177,2025-09-17,3501.2,RuPay,POS,Success
T0086267,C04825,M0263,2025-03-18,1063.37,Acceptance,POS,Success
T0086268,C03072,M0232,2025-12-12,917.92,UPI,Mobile App,Success
T0086269,C04199,M0446,2026-02-05,995.09,UPI,Mobile App,Failed
T0086270,C00911,M0146,2025-01-21,678.84,UPI,UPI Lite,Success
T0086271,C00844,M0347,2025-07-09,242.28,UPI,QR,Success
T0086272,C03933,M0190,2025-07-28,272.7,RuPay,E-commerce,Failed
T0086273,C04026,M0402,2026-04-27,947.44,RuPay,ATM,Success
T0086274,C02419,M0226,2025-03-11,399.15,UPI,Mobile App,Success
T0086275,C02625,M0265,2026-06-17,620.91,NETC,FASTag,Success
T0086276,C03565,M0069,2026-05-24,4077.92,RuPay,POS,Success
T0086277,C03811,M0443,2025-04-25,699.6,UPI,Mobile App,Success
T0086278,C01148,M0123,2025-07-21,489.8,UPI,Mobile App,Success
T0086279,C03636,M0077,2025-09-07,398.75,UPI,Mobile App,Success
T0086280,C00430,M0163,2025-06-19,419.78,Acceptance,E-commerce,Success
T0086281,C01035,M0388,2025-04-14,382.68,UPI,UPI Lite,Success
T0086282,C04682,M0294,2025-01-22,2532.36,RuPay,ATM,Success
T0086283,C00968,M0404,2026-04-03,320.88,NETC,Toll Plaza,Success
T0086284,C02704,M0110,2025-07-24,751.81,UPI,QR,Success
T0086285,C04693,M0378,2025-09-06,342.05,UPI,QR,Success
T0086286,C03904,M0092,2025-06-02,4147.76,RuPay,ATM,Success
T0086287,C01797,M0422,2025-03-02,672.57,UPI,UPI Lite,Success
T0086288,C03021,M0359,2025-08-06,143.36,UPI,UPI Lite,Success
T0086289,C02189,M0184,2025-10-27,1337.18,UPI,UPI Lite,Success
T0086290,C00261,M0413,2026-02-16,510.0,UPI,QR,Failed
T0086291,C00993,M0286,2025-10-24,972.06,UPI,QR,Success
T0086292,C02832,M0135,2025-04-13,152.47,UPI,Mobile App,Success
T0086293,C04372,M0294,2025-08-12,4330.34,RuPay,E-commerce,Success
T0086294,C00426,M0141,2025-08-21,320.08,UPI,Mobile App,Success
T0086295,C04070,M0039,2025-08-28,932.43,UPI,Mobile App,Success
T0086296,C01820,M0063,2025-09-07,300.77,UPI,Mobile App,Success
T0086297,C04304,M0495,2025-04-23,439.48,UPI,UPI Lite,Success
T0086298,C03445,M0088,2026-03-06,3125.19,Acceptance,QR,Success
T0086299,C03851,M0030,2025-12-25,734.07,UPI,QR,Success
T0086300,C04813,M0162,2025-10-07,326.78,UPI,UPI Lite,Success
T0086301,C04557,M0144,2025-02-27,1198.15,UPI,QR,Success
T0086302,C01471,M0425,2025-06-25,1520.48,NETC,Toll Plaza,Success
T0086303,C01154,M0279,2026-02-18,708.7,UPI,Mobile App,Success
T0086304,C03432,M0073,2025-10-17,266.87,UPI,Mobile App,Success
T0086305,C01882,M0177,2025-01-18,703.3,RuPay,E-commerce,Success
T0086306,C01662,M0246,2026-04-06,315.63,UPI,QR,Success
T0086307,C05000,M0240,2025-07-13,682.93,RuPay,ATM,Success
T0086308,C02033,M0043,2026-01-31,601.98,Acceptance,QR,Success
T0086309,C01897,M0025,2025-04-30,1173.29,RuPay,POS,Success
T0086310,C00641,M0304,2025-10-28,517.61,UPI,QR,Success
T0086311,C03944,M0460,2025-08-27,4117.0,RuPay,E-commerce,Success
T0086312,C00962,M0494,2026-01-22,1306.56,Acceptance,QR,Success
T0086313,C04788,M0054,2025-10-06,292.36,UPI,UPI Lite,Success
T0086314,C01021,M0010,2026-03-25,1256.71,RuPay,E-commerce,Success
T0086315,C00873,M0398,2026-06-18,1787.16,RuPay,E-commerce,Success
T0086316,C03633,M0247,2025-05-26,4888.83,Acceptance,QR,Success
T0086317,C04311,M0381,2025-04-27,649.92,UPI,QR,Success
T0086318,C01402,M0158,2025-07-16,1323.23,Acceptance,E-commerce,Success
T0086319,C02056,M0197,2026-04-12,449.87,UPI,Mobile App,Success
T0086320,C00612,M0496,2026-04-03,1699.42,UPI,Mobile App,Failed
T0086321,C03313,M0208,2025-02-19,598.47,UPI,Mobile App,Success
T0086322,C01139,M0183,2026-06-22,1239.99,UPI,UPI Lite,Success
T0086323,C01381,M0262,2025-11-15,502.77,UPI,QR,Success
T0086324,C01036,M0063,2025-08-19,841.94,NETC,FASTag,Failed
T0086325,C02612,M0170,2025-12-02,437.19,Acceptance,E-commerce,Success
T0086326,C00952,M0141,2025-09-11,711.27,RuPay,POS,Success
T0086327,C00986,M0440,2025-01-09,452.8,NETC,Toll Plaza,Success
T0086328,C02106,M0478,2025-10-31,756.44,UPI,UPI Lite,Success
T0086329,C00178,M0094,2025-09-22,196.9,UPI,UPI Lite,Success
T0086330,C01244,M0159,2025-11-14,626.63,UPI,Mobile App,Success
T0086331,C04778,M0051,2025-07-02,1808.74,RuPay,ATM,Failed
T0086332,C01278,M0474,2025-09-05,624.73,UPI,Mobile App,Success
T0086333,C00225,M0270,2026-01-06,756.39,NETC,FASTag,Success
T0086334,C02510,M0125,2025-03-18,196.09,Acceptance,POS,Success
T0086335,C03393,M0126,2026-01-12,200.2,UPI,Mobile App,Success
T0086336,C04673,M0029,2025-10-14,190.3,UPI,QR,Success
